title,id,review_text,recommendation,posted_date,playtime
Warframe,Möönless🌙,You have been playing for over an hour. Please don't forget to take a break...,Recommended,2017.09.27,2.0
Warframe,AnimeFanFTW,"Now THIS is how you handle a free-to-play game.  Gameplay is solid and fun, the lore can be hard to understand, but is still interesting, and the microtransactions not only feel more justified (because you know, free-to-play game), but it doesn't get in the way of gameplay. Probably the only game where I spent money on the microtransactions, and didn't regret it.  This game is just a better Destiny 2.",Recommended,2017.10.30,247.9
Warframe,Mars,"I'm going to be honest, the only reason I started playing this game was because I needed a loot shooter to play while waiting for Destiny 2...",Recommended,2017.09.20,649.9
Warframe,Furry Dictator,"At first it's fun but nothing is clear, then everything is clear but no longer fun. I sit, I'm depressed, I play.",Recommended,2021.09.15,1.0
Warframe,Quaesitor Scientiae,How do I close the game?,Recommended,2022.02.26,6.0
Warframe,lonewolf56,played it a bit,Recommended,2023.06.27,6.0
Warframe,MrMcBlyat,Best community i have ever seen in a game,Recommended,2018.02.19,3.0
Warframe,[N7]Knightfall,"After 1912 hours.... Yes, yes I would recommend it",Recommended,2023.02.28,2.0
Warframe,Dorner♿,"you've playing for over an hour, please don't forget to take a break you've playing for over an hour, please don't forget to take a break you've playing for over an hour, please don't forget to take a break you've playing for over an hour, please don't forget to take a break you've playing for over an hour, please don't forget to take a break",Recommended,2023.05.28,395.0
Warframe,darrenvickery,"Warframe - The only game where you can play for 1,162 hours and still be a noob.",Recommended,2021.04.10,1.0
Warframe,Alien Jetstream,"I have never read so many Wiki pages in my life. Reading is good, thank you Warframe xD",Recommended,2021.07.03,21.7
Warframe,Marti,bum bum,Recommended,2017.05.02,1.0
Warframe,DS,"Very good game, at the start it can be overwhelming and seem boring but once you get into it the game is incredibly fun",Recommended,2019.01.20,3.0
Warframe,itemten,"The short version:  1) It's free, except cosmetics and things, but you can trade other players for in-game currency from items you obtain in-game...so still free.  2) Devs are great and very interactive with the fandom. Is this why I buy things in the shop? Yeah, not because i'm lazy and irresponsible with money. It's definitely support. Definitely.  3) Every other game is now slow-motion to me.  4) CLEM.",Recommended,2019.08.10,1.0
Warframe,Starbug,"Fifty hours in and I've yet to encounter any elements of pay to win. Beyond speeding up timers or unlocking characters or cosmetic fashion(frame) items there is absolutely no need to pay to ""advance"" the game.  Lots of the mission types are skill based in any case, so no amount of platinum (in game currency) will buy you success.  The game itself is a extremely solid third person shooter. Satisfying. Very. Think destiny with more stuff to do.  Community is absolutely ace too. Vets will actively join you to help you get what you need. And you'll need a lot. Metric ton of blueprints and weapons to try out.  Also, I have no idea just how many characters there are. I thought street fighter had a large roster! Blown away by how much content is in a free game. The gameplay loop will ultimately be what keeps you playing.  PS the developers have a rather good pedigree too :-)",Recommended,2018.10.17,114.7
Warframe,MOUNTAIN JEW,"Yes, yes, YES. After playing Destiny for a long time and finally deciding to actually try Warframe, I can safely say that this game is infinitely better than Destiny. The combat feels rewarding, the customization feels rewarding, the MODDING feels rewarding. Compared to Destiny, Warframe makes you feel powerful. Nothing is paid for, you can grind for everything you need and that is the best thing a free to play game can offer. There is also an in-game MARKET DEVELOPED BY THE COMMUNITY that lets you trade in-game items for the games premium paid currency. However, this game has a terrible sense of guidance for new players so it's recommended you look up guides to see what you must do to progress. Have fun!",Recommended,2024.03.22,1.0
Warframe,Laytnor,"Product received for free  Eh, it's ok. Gets a bit repetitive after some hours, and content recently either takes too damn long to be pushed out, or does not really meet players expectations. That being said, it's a solid hour dump and you'll find plenty of things to do as a new player.  Warning, though. For the new players, the UI can be really confusing and some market stuff might make you falsely believe that you need to dump real money to get things like warframes and guns in the game, which couldn't be further from the truth. You can easily get blueprints for all weapons in clan dojos and craft them easily with materials you get from playing, and as for cosmetics, prime warframe and weapons, you can easily earn Platinum (premium in-game currency used in the marketplace and to rush stuff you craft) by either opening relics for prime parts which you use to craft said prime warframes or weapons, or outright selling it to other players for platinum which you can use for whatever you want, such as marketplace cosmetics, warframe and weapon slots, etc. The only exception is community made tennogen cosmetics which you can only get with real money. Trust me, first impressions can be misleading, but this is honestly one of the most fair f2p games in the market. Wouldn't waste my time with it otherwise.  And a little advice, don't blow that platinum as a new player on weapons and warframes, it's a ripoff because you can easily craft it yourself. And don't immediately blow it on cosmetics either. Keep it for weapon and warframe slots, you will need it.",Recommended,2020.06.01,2.0
